image_id,red_mode,green_mode,blue_mode,red_median,red_iqr,green_iqr,blue_iqr,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_Skewness,original_glcm_Autocorrelation,original_glcm_ClusterShade,original_glcm_Contrast,original_glcm_Correlation,original_glcm_Idmn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_MCC,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformityNormalized,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_ZoneEntropy,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,melanoma_or_keratosis
ISIC_0009911,254,238,75,221,59,96,112,228.0,251.0,1.04069551416355,13.0,3.057450583153448,254.0,207.0,47.0,-0.8628348328517857,4.786514068075943,0.186600704201537,0.1514087821072265,0.7343857003456877,0.9848591217892774,-0.4425871709190554,0.7867651498036842,0.7696667642293651,2.790961942246983,0.3257396121883656,4.496842105263158,1.191637426900585,1.4328503826218122,0.3838574299615356,0.4460972524126965,2.6303007086243,0.2874270306161618,0.0077117623236299,0.062045753865665,1
ISIC_0009912,181,160,138,175,27,52,55,157.0,171.0,0.2421412773639691,9.0,10.181235368345282,180.0,115.0,65.0,-1.3638016898675416,8.932919627671165,-0.2224007925649953,0.0524348286771354,0.1785446941883289,0.997080524096507,-0.1080743508227469,0.1293734235664893,0.2649559849650978,2.120879358713723,0.2899028806584362,5.423703703703704,0.6145781893004116,1.6055937501911453,0.1838357071848055,0.434294473111894,2.139718428530541,0.2298810376634441,0.0002416433809209,0.5004383975812547,1
ISIC_0009914,236,118,84,208,40,71,65,189.0,196.0,0.1129712723684228,4.0,7.304998699188923,204.0,165.0,39.0,-0.1813912244744715,4.056010400384925,0.0661608799811697,0.0086277926300475,0.7486226355314558,0.9991372207369952,-0.3650386405874699,0.2347612988216566,0.4986226355310345,1.9837219739156016,0.299607968531528,5.214580467675378,1.2982385755769523,1.5677188707645917,0.3899324023548806,0.4261396560069262,1.9436919928764949,0.0277762549716043,3.3809944478919804e-05,0.3954829835381816,1
ISIC_0009915,254,153,124,236,24,52,72,217.0,243.0,0.9913696995893148,16.0,5.000605714263704,251.0,176.0,75.0,-1.0440936214908845,7.511380569558076,-1.4598928577498145,0.0700662946883903,0.8675136040653952,0.995923471260827,-0.639613887891359,0.8404782446507587,0.9064515384805112,2.7968381235400885,0.3119925061813112,4.906270627062706,0.7977631096442978,1.4933235376766438,0.2458388672389086,0.4235289899243429,2.7550011336352225,0.3041011451723788,0.0019487233390419,0.180075607560756,1
ISIC_0009917,175,123,96,178,8,23,26,154.0,164.0,0.1592472229312544,5.0,12.453656491688973,201.0,140.0,61.0,0.4871592411816689,3.957091750841751,-0.0059624758360217,0.0481318244752824,0.0628639347428742,0.9973165385761592,-0.0283295724848635,0.0708448565212174,0.0788715089644469,1.995585761972071,0.3019621865080859,5.065439672801636,1.283522210861168,1.9872703644880552,0.5117018077217713,0.4398303311450874,1.945198759148137,0.1663685341422404,8.664589458706952e-05,0.5643984021854948,1
ISIC_0009918,88,84,93,107,73,55,44,127.0,175.0,1.68356282465454,33.0,4.915917015701293,184.0,10.0,174.0,-0.500108684619072,43.87442007541209,-1.5888981872600536,0.143578857088929,0.8999923661228703,0.9979278615102624,-0.7056068943206759,0.9547998763093208,0.9725778155163866,3.433874531417897,0.3307881281036949,4.450688073394495,0.1084434574192826,1.4234402997441364,0.0355786317729748,0.4663517568906241,3.243187357229468,1.7137250306438971,0.0032086457566244,0.805427939822496,0
ISIC_0009919,235,223,217,218,37,77,101,220.0,228.0,0.998097254892226,5.0,3.564352858706654,233.0,211.0,22.0,-0.5133131305489111,2.312575231159737,0.1794538568157507,0.0731128507073834,0.8520429558893612,0.9853774298585232,-0.6341532488583224,0.8385759181837653,0.8520429558893614,2.8245312099524065,0.3105047285862359,4.933247753530167,3.2864249037227213,1.529068197762223,1.0115431388195644,0.4250884569572425,2.73457167805098,0.0575414317753744,0.0143501686596899,0.0223048327137546,1
ISIC_0009920,224,216,211,226,12,36,55,211.0,234.0,1.1563434259593168,13.0,3.7748763390918834,241.0,185.0,56.0,-0.8118044480662242,6.291849806878359,-0.405789907718503,0.0747588011145593,0.8788834928304664,0.992524119888544,-0.6615904765810028,0.882590070622627,0.9023217243467352,2.9849630890826955,0.3156685388264862,4.8430273300630695,0.97961924783929,1.473280772672992,0.2994158184841001,0.4464659025374856,2.80568466778817,0.1803732638944728,0.0051653147936012,0.0970579665123044,1
ISIC_0009921,254,209,184,241,21,53,61,223.0,246.0,0.5694303186776558,12.0,3.3499565556522697,249.0,198.0,51.0,-0.3413986631509554,8.312184250350459,-0.5730901917599982,0.0363363685724513,0.8253171784008773,0.9963663631427548,-0.6260235519870273,0.7009570174181362,0.8253171784008733,2.411435224278949,0.3025642498687755,5.271733472149922,0.6760367863959742,2.1285707710653536,0.2677384459550071,0.4035109019437442,2.432675973473626,0.1059637881358827,0.0010372031175213,0.1801789580955901,1
ISIC_0009923,229,208,116,220,18,44,58,196.0,204.0,0.9883458803769192,4.0,6.051093456113003,222.0,184.0,38.0,-0.2235474988497874,2.631482610180641,-0.2057232420307919,0.1749053419439805,0.6412744659837872,0.965018931611204,-0.3233757104158386,0.6851407400081626,0.6412744659837875,2.735979408513422,0.3321435075578219,4.356037151702786,2.454798761609907,1.424876800398502,0.812361076806108,0.4823129985357618,2.536371037485881,0.1208413128979797,0.0298237728367455,0.010213635202996,1
ISIC_0009925,236,211,186,233,24,50,69,197.0,208.0,0.7559485067962257,6.0,3.8963585073369447,215.0,183.0,32.0,-0.4188027887104288,3.2625760430616544,-0.5895245132161034,0.100952744298068,0.7108696521207529,0.9798094511403864,-0.4298307774294804,0.6923637817449948,0.7108696521207526,2.5409565130034784,0.3218100051915604,4.698786581013562,1.895788722341185,1.6380336771730608,0.655619114613136,0.4364780930269354,2.459933265124558,0.0658008631542372,0.01105196477811,0.0219981668194317,1
ISIC_0009929,232,198,63,197,77,98,85,177.0,188.0,0.1970645647430599,5.0,3.53451758406418,196.0,169.0,27.0,0.3294500211591422,3.9130045393203288,-0.0908835297334924,0.0301006011532327,0.2762488838934496,0.9939798797693534,-0.1798316752537011,0.1936692488173077,0.2933206431526758,2.0579219792176766,0.3011803248968915,5.493638676844784,1.4192111959287532,1.5630502679490583,0.4197080308854775,0.3655542565628653,2.247215022848027,0.0196116517426464,0.0006276930565137,0.24,1
ISIC_0009930,213,178,69,197,42,65,70,177.4,189.0,0.1473106669304532,6.0,4.876954440108948,197.0,156.0,41.0,-0.126653014450625,3.924045886545888,-0.0711737727099827,0.0278419215919215,0.4023585559611483,0.9944316156816158,-0.1095715362609861,0.1269473588372521,0.1739325238510467,1.9744452228628715,0.3126116343490305,4.953684210526316,1.273157894736842,1.477687497788058,0.3893833026357799,0.4206804733727811,1.9362349150879743,0.0223379501385041,0.0004049569908149,0.2142857142857143,1
ISIC_0009931,153,91,66,159,36,52,44,172.0,183.0,0.7232035327033319,6.0,5.424637419037331,191.0,154.0,37.0,-0.9845358091160162,3.2904361414776515,-0.487903962019686,0.1615668864162301,0.5133016498953753,0.967686622716754,-0.2290940528675821,0.5246515164218978,0.5133016498953747,2.500780135686673,0.3230288777590245,4.558275678552421,1.690792974986695,1.4609774081080305,0.5711611706559034,0.4734860163666962,2.3496129047591667,0.110997738559844,0.0177254689780647,0.0096308186195826,1
ISIC_0009932,175,60,57,140,59,67,50,162.0,171.0,0.1666602436295648,5.0,3.854217408727927,182.0,151.0,31.0,0.0037067930751418,1.0367361096296446,0.0685250435817396,0.0150530589888299,0.4939598890887912,0.996989388202234,-0.3360525953844872,0.2452874139268812,0.4939598890884358,2.045681872945597,0.3000858967441595,5.355903749300504,5.318970341354225,1.5618925869149878,1.5387665886908837,0.4025128908718314,2.093794276655831,0.011123936298415,0.0002788653192589,0.0963855421686747,1
ISIC_0009933,131,67,61,167,76,102,84,195.0,220.0,0.7494438512765834,15.0,2.276003821329508,226.0,179.0,47.0,-0.3818119487894139,3.320671136242301,-0.6837966585080496,0.0341079404143391,0.9020036826677272,0.996589205958566,-0.7391424406447519,0.8214811129119639,0.9097340716458796,2.6289129457841383,0.2983356300200169,5.3126593033135086,2.198881336731804,1.5465653282175131,0.6274980743925629,0.4073433294886582,2.5891965513249766,0.0924677340425583,0.0013849851933592,0.175578132697429,1
ISIC_0009935,236,188,80,201,64,83,84,147.0,162.0,0.6226368934719642,7.0,17.01687654929511,167.0,92.0,75.0,-2.3285898061757986,14.934094463559584,-0.6610253269761213,0.05284641851736,0.8152248185144609,0.9972596735910504,-0.6915010905443985,0.7432753785189334,0.8635254252874445,2.453372142005201,0.3117584145957848,4.884491978609626,0.3383244206773618,1.4661924491591125,0.1041208848655518,0.435042434946677,2.317111980948319,0.1581990287827879,0.001349394617866,0.6977151191054933,1
ISIC_0009936,220,206,81,192,54,89,93,149.0,158.0,0.5840554986994313,5.0,10.197939042946302,162.0,122.0,40.0,-1.5218860150478013,8.279503870921781,-0.4659492196183318,0.0912291826470931,0.622251226548353,0.9908770817352908,-0.3523489029587086,0.5594075733564473,0.6222512265483493,2.3751987080264465,0.3177376797683543,4.723446893787576,0.5917390336228011,1.5899735429836803,0.2035262687675216,0.4649860628881608,2.222637942730324,0.2070252113464194,0.0021070986569479,0.3552313630476386,1
ISIC_0009937,193,163,145,187,21,40,56,156.0,169.0,0.1242970469208014,8.0,12.636335983885544,174.0,114.0,60.0,-1.715391825108147,8.931100894874668,-0.0843009823053617,0.0050256208119826,0.6974391642247377,0.9994974379188016,-0.4049149747398964,0.2398511966513461,0.4495668237991137,2.0115480997958395,0.3085355905442744,5.267549668874172,0.5940029433406918,1.5896252180757369,0.1808446533116248,0.4133821063862216,1.9155659162881224,0.0103681549526454,1.7281299288507642e-05,4.956291390728477,1
ISIC_0009938,207,180,146,208,9,33,38,165.0,185.0,0.9673217546007048,10.0,2.631501184290963,191.0,151.0,40.0,-0.3391602159168711,2.84365089647412,-0.4109003472316346,0.0850663823474962,0.8170413407797305,0.9829867235305008,-0.5631930148761448,0.810080504202232,0.8170413407797307,2.8597041873932336,0.2962208848860025,5.236389684813753,2.7349570200573066,1.603115187844152,0.8451317945870749,0.4329624547306474,2.740630046387004,0.0563403625585996,0.0132977203450298,0.0257234726688102,1
ISIC_0009939,160,84,54,149,24,38,44,145.0,158.0,0.906501979885942,6.0,4.171163292969005,164.0,123.0,41.0,-0.6855092488585766,7.3282916013179165,-0.4636622090371765,0.1603551753706552,0.6318495508805027,0.9840892225876746,-0.3365687435119504,0.6654303347336403,0.6410695517086895,2.600440448063884,0.3421281138014792,4.140594059405941,0.6234140080674733,1.4046338374515568,0.2154088087935554,0.4946127980939448,2.432801867277864,0.394604079469583,0.0071940415766389,0.0541334576670963,1
ISIC_0009940,202,100,78,182,27,43,39,168.0,179.0,0.9973059760886658,5.0,3.3580203761844314,186.0,159.0,27.0,-0.4426075227966275,2.3142284350300537,0.1120830849456051,0.148748154658605,0.6997044826430207,0.9702503690682788,-0.3978625918570477,0.731708382586771,0.699704482643021,2.8393857451729003,0.3172753331748018,4.827974276527331,3.1790594855305465,1.45019343804671,0.942817780087949,0.4554654515054646,2.638263609250508,0.0981858472651578,0.0244228385413662,0.0081978412351414,1
ISIC_0009941,232,117,81,205,34,56,54,173.0,183.0,0.722855915716816,5.0,3.2922350199192034,191.0,159.0,32.0,0.0163197135139423,3.324804607549844,-0.4925777752368879,0.1511276000363862,0.5280840261079961,0.9697744799927228,-0.2411159576913454,0.5339295399183381,0.5280840261079954,2.558227155403489,0.3057599037659711,4.979876160990712,1.8051470588235288,1.540062930501068,0.5925126305447248,0.4579445085983583,2.473055720518174,0.1149386795617709,0.018484121434939,0.0134228187919463,1
ISIC_0009942,63,47,50,106,65,59,35,89.7,144.0,1.7935698296985183,31.0,4.240323989489178,212.0,33.0,179.0,-0.2003089233994918,18.013291797468767,-2.9049097459747752,0.3249819764328735,0.8004699052770902,0.9952369987711,-0.5543138012675342,0.9293863779138408,0.9321860373439004,3.5805317139628365,0.3089586162667874,4.918439716312057,0.365586462052315,1.4801098054037858,0.1087594767377324,0.4394880462928313,3.50321503884496,3.716913043496001,0.0040855443652714,0.5946756784716714,1
ISIC_0009943,197,179,168,195,13,34,48,183.0,194.0,0.0532338723101649,6.0,8.708455071999719,226.0,171.0,55.0,0.618560695146551,4.031372092170733,0.0234393392623663,0.0186800580614142,0.2430884677814789,0.9989540085606706,-0.0012338402601242,0.012110245334565,0.007165320811104,1.921954067774403,0.299998643630646,5.359550561797753,1.3400366019748045,1.5501925432684729,0.3877212505326795,0.385279577190453,1.9922910214573053,0.0604023179255776,1.365167643096352e-05,1.2236630252246323,1
ISIC_0009945,169,95,91,159,19,37,36,144.0,161.0,1.0014285314951838,9.0,19.084465866993,182.0,63.0,119.0,-3.18236795642278,22.23036627149893,-2.1536350584379096,0.3634268660340545,0.4753075896834094,0.9909669128980454,-0.2111908381711435,0.58389810281637,0.581717528231037,2.757598421302124,0.3158766554699527,4.647932131495228,0.211272239896312,1.4431568826997223,0.0704242631130373,0.4684718708327623,2.7532291397801503,3.2476325146291427,0.0040174611720659,0.3194272090732008,1
ISIC_0009946,212,193,158,213,21,42,57,192.0,226.0,1.3902449548984916,23.0,2.211346754827443,237.0,173.0,64.0,-0.3997549397108904,8.423165229032378,0.0343171937805129,0.081751470441338,0.8875978283195476,0.9951910899740388,-0.6707831413908701,0.9093256727174756,0.9165565396547012,3.1721878809233,0.3186120080643839,4.77165991902834,0.6806230319388215,1.519793248383725,0.217027601622269,0.4356815612542393,3.143499095327928,0.399134305784555,0.00406999051422,0.1933253091147828,1
ISIC_0009947,216,183,93,206,31,62,67,167.0,186.0,0.9272966996440872,10.0,2.7841915496239977,195.0,154.0,41.0,-0.3024518038613272,2.89770119586296,-0.440569155058137,0.12080639948287,0.73306244194402,0.975838720103426,-0.4402361435092074,0.7469397355272109,0.7330624419440204,2.766504221019883,0.3058430273879012,5.012847965738758,2.48982869379015,1.6447531282281262,0.8033266495766387,0.4309100599496594,2.6827075364392967,0.0846749110072799,0.0189700497137406,0.0254237288135593,1
ISIC_0009949,254,55,47,187,77,104,82,226.0,235.0,0.2178364755977506,5.0,3.78377631873446,240.0,214.0,26.0,-0.3607590525327442,3.873137251008044,-0.1550850007802117,0.0367663793987426,0.4949832097484639,0.9926467241202516,-0.2838968899801492,0.3304091662438928,0.4949832097484106,2.107186472730802,0.2943247216971224,5.389855072463768,1.4376811594202898,1.5761627171770267,0.42907368556181,0.4102556099996879,2.128059592911403,0.0249212350346565,0.0008555382044327,0.0568720379146919,1
ISIC_0009950,192,157,51,176,38,68,84,166.0,181.0,1.057890165041505,8.0,7.913131518617874,211.0,123.0,88.0,-0.6896702296134093,12.365339761866885,-0.035027822825683,0.1320569573783331,0.7444907220860899,0.9949425100581624,-0.4619747760565208,0.7825473758393148,0.8212042689062085,2.853207829710988,0.3190411733206402,4.755102040816326,0.4168363297700033,1.4625488362941277,0.129209685259399,0.4274174030782111,2.767300158919672,1.0141938115077178,0.0022847965791302,0.211463930701096,0
ISIC_0009951,188,160,154,188,7,24,26,154.0,166.0,0.0588915729372386,7.0,2.400790341460851,170.0,146.0,24.0,-0.5133488501485237,3.9697711725984446,-0.0523243876296112,0.0061494504827135,0.6635627756122721,0.9987701099034572,-0.5320753477073051,0.265573669500046,0.6635627756113324,1.96192011587518,0.2914353355456747,5.465211459754434,1.3949522510231924,1.5820944471578604,0.4032716327643765,0.4018548986543696,1.9654004626168649,0.0047795506701235,3.465937503834908e-05,0.2666666666666666,1
ISIC_0009953,185,130,88,179,41,68,70,174.0,219.0,1.4771817444196211,20.0,8.372826583748655,224.0,72.0,152.0,-1.9266483716903893,37.01855254933918,-12.677612653298045,0.0699325651554313,0.9589150157267188,0.9986216301149324,-0.8069331225796361,0.9513889164453454,0.9844553638417296,3.26748367219046,0.3165277141225556,4.821165817770232,0.1486698697588826,1.4871334540865346,0.0474025072570069,0.4268156965210238,3.231411112191291,0.8804896704552374,0.0016305935184202,1.7597339798882856,1
ISIC_0009954,254,238,215,253,13,47,68,237.0,248.0,0.3317387208784398,6.0,5.373111529241049,254.0,219.0,35.0,-0.958067492239466,4.195802113966409,0.2473025656629563,0.0239985634073176,0.7314873484683551,0.9976001436592684,-0.5473527224200789,0.5313656141592261,0.7975215501120614,2.2074031872867925,0.3056685481243233,5.404692082111437,1.33273596176822,1.5696591032727878,0.3893399675707644,0.3857376004361905,2.2422520020769365,0.0559213443957249,0.0002917448354205,0.2518008142812401,1
ISIC_0009955,247,233,221,239,17,31,45,221.0,249.0,0.99109859116744,14.0,3.4790667926609355,255.0,187.0,68.0,-0.8256693948574173,8.834840557320662,-0.2807187217999011,0.0611100970169544,0.8671126387729399,0.9964052884107674,-0.6907520910845831,0.8599506248683697,0.9467069409322102,2.7715075475547253,0.3219369176578832,4.880484114977307,0.631088208102202,1.476889139826694,0.1889235624462737,0.4037802615933412,2.766510730206869,0.3014476377944984,0.0015894542123055,0.2379992547933398,0
ISIC_0009956,178,117,81,187,30,45,41,193.0,200.0,0.5047250159420318,3.0,8.917625349301826,219.0,179.0,40.0,0.0142160905381253,1.251646888920538,0.3676633122930947,0.0805113496505741,0.5379789655386045,0.9838977300698852,-0.2769877103666975,0.4706595281200735,0.5379789655385994,2.251705346986056,0.3227513740913962,4.541850220264317,4.3061674008810575,1.4753019672521348,1.366840576715504,0.4663969237832874,2.2041986377482026,0.053202691328795,0.0052229941684004,0.0278745644599303,1
ISIC_0009958,228,221,207,221,33,70,103,187.0,205.0,0.9831522278719348,11.0,2.974446145854048,211.0,169.0,42.0,-0.4864381849592504,5.751112955529712,0.4076550625487153,0.0988054672795078,0.7880200897999092,0.9901194532720492,-0.524603155561028,0.7915469280338463,0.8235274715970632,2.799258450631729,0.3110710846184381,4.783385909568874,0.977801144993574,1.4684376341149188,0.2979212338149273,0.453626991315467,2.6492754627228856,0.2738087156174973,0.0055973344647486,0.0930083967225162,1
ISIC_0009960,226,159,125,206,39,65,71,200.0,217.0,0.6466419514618031,7.0,5.93774582203494,235.0,166.0,69.0,-0.0783207771608922,8.55831378115073,-0.4007218472781243,0.149364795450376,0.4425295950862489,0.9913255258074612,-0.225041184173461,0.5045699657053313,0.5510164113059687,2.4294478704359737,0.3173396797094028,4.831094049904031,0.5876386223075283,1.4613383679462977,0.181750261995306,0.4344022644410534,2.429876088400885,0.6265554077046898,0.0020013157756943,0.2476084147096833,0
ISIC_0009961,196,163,159,199,11,28,30,193.0,224.0,1.3692653618028303,16.0,5.826017046028502,230.0,130.0,100.0,-0.1190876740735467,13.910836127600302,0.0956810113599613,0.0859467061674227,0.8977085575729924,0.9966943574550992,-0.6758562560669057,0.9184057121284008,0.9999999999861132,3.1864916900179567,0.3117536332179931,5.044705882352941,0.4194281045751634,1.5320970298274017,0.1264621210163476,0.3960687409845516,3.204857786222832,0.6739400034339125,0.0023385325327362,0.2983569979716023,1
ISIC_0009962,236,234,51,209,53,97,125,207.0,238.0,1.2199939484514897,17.0,3.3119199983316068,240.0,182.0,58.0,-0.8175093494931939,6.393164028182122,-0.6492978151115798,0.0481040000782302,0.9197806431610972,0.9951895999921768,-0.7524999530425547,0.9045242258176522,0.9237079555789652,3.0141177416542253,0.3037852754740736,5.268462610311194,1.2034112607730814,3.460628092247063,1.061100504972856,0.4168323101935987,2.9011458713433385,0.0943652543269529,0.0032754956402719,0.1192051588000704,1
ISIC_0009963,216,139,117,202,22,45,53,180.0,187.0,0.0380102233001911,3.0,5.893594711399022,203.0,173.0,30.0,0.3225952365053768,3.988440182632662,-0.0162144635576093,0.0073615056254661,0.2483463045637544,0.9992638494374534,-0.2505615854488158,0.0886422910382955,0.2537028757634746,1.8720228530090963,0.3111179444204152,5.079044117647059,1.2758374183006536,1.5766730830344484,0.3968041260001942,0.4018977310767535,1.856518380314757,0.0151527516257712,5.814227729595661e-06,0.7784629981024668,1
ISIC_0009964,185,153,135,176,27,46,59,175.0,184.0,0.3928829040088726,5.0,5.388418705103634,193.0,160.0,33.0,-0.5481440657107861,3.754417385542599,-0.2860782907399277,0.0609735049941487,0.5057390607269037,0.9878052990011702,-0.2692776191500227,0.4134513396343089,0.5057390607268892,2.157014438014538,0.3195950255102041,4.669642857142857,1.328125,1.444189043245647,0.4365569874119402,0.4356748713497427,2.156683422405291,0.0360626889644746,0.0029038876628693,0.073170731707317,1
ISIC_0009965,200,122,99,188,26,46,43,160.0,180.0,0.9765847439181438,12.0,3.378653804041566,195.0,130.0,65.0,-0.3359265670993888,5.3290336112236325,0.4976822086784501,0.0624852462251581,0.8600057131229847,0.993751475377484,-0.646185879228311,0.8405414976077467,0.8663988894090979,2.782017293111529,0.3189486663319252,4.741016109045849,1.0456422965716643,1.529149053514333,0.3372765367487274,0.4423713011375349,2.6657678198508243,0.1354093128386838,0.0028748672785891,0.0974872356507118,1
ISIC_0009966,158,100,77,165,31,49,48,181.0,192.0,0.1212005111924575,5.0,57.00111413911639,201.0,108.0,93.0,-4.13233641286015,15.920931719811644,-0.3370737973819698,0.0260475052905322,0.5177081059797434,0.9991064813359424,-0.3404438803393109,0.2558035529816305,0.6367886143698529,1.9761523798874323,0.2992768854517813,5.263414634146342,0.3358448509485094,1.5829852270808056,0.1016715295719476,0.4033908864364542,2.026066334759743,0.0888551833670546,5.001096263193447e-05,1.5952982662356745,1
ISIC_0009967,157,97,74,166,28,35,22,162.0,176.0,0.6288894979247092,6.0,8.203195291784683,214.0,146.0,68.0,0.89016139810431,4.553533844658427,0.4230198985504518,0.1218244785804555,0.4524071303535946,0.9928338542011496,-0.1979195577012611,0.4329613988371712,0.4573952034152611,2.411141287321815,0.3148937169415869,4.813751087902524,1.1534123875834057,1.4758551780734412,0.3460397458444524,0.4515472883876217,2.402031324669589,0.6029482206459502,0.0019346625175922,0.1186212458819187,1
ISIC_0009968,205,167,172,202,12,25,41,150.0,162.0,0.4144543303554345,7.0,2.704838626804954,167.0,142.0,25.0,-0.3627197338006908,3.729322255475122,-0.4093401245956953,0.0374209365509661,0.7471526507200753,0.9925158126898068,-0.5282022982055589,0.5859328256481462,0.7471526507200644,2.2033539785857226,0.3183130286240113,4.785398230088496,1.431554203539823,1.4640002031507626,0.4531330146226286,0.4156875813751627,2.172467628750056,0.0243943869593024,0.0018190131552525,0.0465477114041892,1
ISIC_0009969,219,77,58,172,56,75,59,176.0,187.0,0.3442752761077072,6.0,13.328346358868597,240.0,159.0,81.0,0.7898906817740095,3.838065688758165,-0.2270055129471042,0.0590837263269213,0.4481965193457711,0.9966360741684784,-0.3054764922782634,0.4202922995144069,0.560633797420599,2.2288933167460807,0.2972269059376129,5.226544622425629,1.4498673086702265,1.518419270296612,0.4346310233359171,0.4408941431759537,2.157794706903012,0.3258419185376753,0.0003759825452239,0.189662134876834,1
ISIC_0009971,194,178,154,188,22,41,61,181.0,192.0,0.0487083125462526,6.0,3.814052319234185,197.0,166.0,31.0,-0.6070971391529669,3.980248608769736,-0.0094871362807512,0.0098756956151322,0.2450292640944772,0.9980248608769736,-0.0008261909077895,0.0084152920770774,0.0049707359055255,1.952556128654921,0.291614156689771,5.398550724637682,1.353713768115942,1.5412949622924672,0.3900536526245176,0.4175754315614455,1.9151819017537464,0.0108695652173913,5.875267115969425e-05,0.3333333333333333,0
ISIC_0009972,225,125,98,206,36,67,82,184.6,219.0,0.9441768825116258,12.0,3.944956480399051,228.0,163.0,65.0,-1.1371078678599964,8.014820230659925,-1.7387113655044388,0.0557761203023888,0.8897951160740261,0.9967190517469182,-0.6931928770390483,0.8350078618505826,0.9212249877161643,2.7625072054236943,0.3184542699780922,5.343891402714932,0.8273865635997988,1.5558921327676511,0.247067866951011,0.3607580197558656,2.9143970848828284,0.2437936208665284,0.0017838298509063,0.3361459200770535,1
ISIC_0009973,114,95,91,163,94,51,28,186.0,199.0,0.4390129408693217,8.0,2.9529733800406763,208.0,170.0,38.0,-0.035483784830318,4.334467657457569,0.3539023511876192,0.0375535611737274,0.7026578220337798,0.9962446438826272,-0.4772872077490934,0.5449625784063824,0.7162474496380414,2.245412152174813,0.3101348172153308,4.895448954489545,1.183493918272516,1.4942301568760687,0.3577037399764958,0.4339369097488101,2.2697194093598334,0.1059641420705705,0.0007401741197214,0.1022944815914324,1
ISIC_0009974,233,96,71,194,58,88,82,209.0,224.0,0.5099205368948622,7.0,11.350139189724338,234.0,161.0,73.0,-1.3568584213932602,9.399212448481997,0.322911382903823,0.0365886202878829,0.7112279396295815,0.9978477282183598,-0.4992292853323542,0.5536580826355089,0.7500838260266699,2.3233075737747653,0.3074869784415709,4.991008349389852,0.54352208663384,1.4870895806362183,0.1625372197046094,0.442071539344461,2.3505511280663804,0.2090475081056255,0.0004221988159824,0.3197690931841037,1
ISIC_0009975,222,10,10,145,160,144,123,151.0,169.0,0.5336941842428811,10.0,3.037966545849743,179.0,131.0,48.0,-0.1100309914361849,3.829639684373356,-0.2414114099061536,0.0610675005239315,0.6553466513271374,0.9938932499476067,-0.4160677420404179,0.5869415111688528,0.7137475173416369,2.3986036636439287,0.3000407604739861,5.154205607476635,1.5043267566632053,1.5158810329934211,0.4640926587070667,0.428507471494767,2.359290014333716,0.1470984077851205,0.0013577640261146,0.0846703210201657,1
ISIC_0009976,254,217,189,251,16,42,59,225.0,237.0,0.4603478129880385,7.0,3.016902577712474,246.0,214.0,32.0,-0.2640863066274481,3.73579502538369,-0.2963130452552526,0.0645783009693882,0.5456098448605731,0.9870843398061224,-0.3128894110221979,0.4241177539559605,0.5456098448605278,2.282572067838157,0.2981508893688272,5.157635467980295,1.4713669950738917,2.004022609535347,0.5947479062419381,0.4313647773814242,2.28175623982483,0.0380608099363407,0.0035241833055363,0.0613810741687979,1
ISIC_0009977,164,151,141,152,39,60,62,150.0,167.0,0.4557889421419236,8.0,4.094246392013801,173.0,125.0,48.0,-0.757909977941397,3.653092857932844,-0.4601855073820047,0.0561146450795554,0.7117986414325183,0.9887770709840888,-0.470210213356201,0.5961895323395295,0.7117986414325125,2.381316691442944,0.2882468063122731,5.611697027804411,1.7495206136145731,1.628082219986594,0.5126749709562491,0.4224633645504833,2.2699604738370125,0.0379657470843839,0.0030335533135927,0.0547945205479452,1
ISIC_0009979,254,238,222,237,41,85,108,236.3,248.0,0.5499425917510283,6.0,17.944117939874626,255.0,184.0,71.0,-3.337520266768765,9.038698722805323,-0.132558147899769,0.0938481259010769,0.4095428936874877,0.994636828552963,-0.291470469595643,0.4670080316404089,0.7259484541273447,2.301997423486404,0.3180399519465858,4.714987714987715,0.5431766994266994,1.457598600127089,0.1721176281716114,0.4525393137874441,2.3057746075568333,0.401290920105704,0.0010698659347307,0.2661696178937558,1
ISIC_0009981,220,178,57,193,47,70,77,155.0,169.0,0.225976967461926,8.0,3.6307981992925487,180.0,138.0,42.0,-0.1788661082297139,3.922750450524247,-0.0722119062844036,0.0481420994429882,0.2785315406698311,0.9951857900557012,-0.1463833866733729,0.2268965625983295,0.3227483187303588,2.084267054209092,0.2973493991465508,5.363405336721728,1.379182549767048,1.6012094223415203,0.4171717242661937,0.3979571222948915,2.195587671763481,0.1045545371949827,0.0003405571442995,0.1583459930495152,1
