image_id,red_mode,green_mode,blue_mode,red_iqr,green_iqr,blue_iqr,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_Skewness,original_glcm_Autocorrelation,original_glcm_ClusterShade,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_Idmn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_MCC,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformityNormalized,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_ZoneEntropy,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,melanoma,seborrheic_keratosis
ISIC_0009955,247,233,221,17,31,45,221.0,249.0,0.99109859116744,14.0,3.4790667926609355,255.0,187.0,68.0,-0.8256693948574173,8.834840557320662,-0.2807187217999011,0.0611100970169544,0.8671126387729399,0.0611100970169544,0.9964052884107674,-0.6907520910845831,0.8599506248683697,0.9467069409322102,2.7715075475547253,0.3219369176578832,0.631088208102202,0.1889235624462737,0.4037802615933412,2.766510730206869,0.3014476377944984,0.0015894542123055,0.2379992547933398,1,0
ISIC_0009960,226,159,125,39,65,71,200.0,217.0,0.6466419514618031,7.0,5.93774582203494,235.0,166.0,69.0,-0.0783207771608922,8.55831378115073,-0.4007218472781243,0.149364795450376,0.4425295950862489,0.1430356815263254,0.9913255258074612,-0.225041184173461,0.5045699657053313,0.5510164113059687,2.4294478704359737,0.3173396797094028,0.5876386223075283,0.181750261995306,0.4344022644410534,2.429876088400885,0.6265554077046898,0.0020013157756943,0.2476084147096833,1,0
ISIC_0009971,194,178,154,22,41,61,181.0,192.0,0.0487083125462526,6.0,3.814052319234185,197.0,166.0,31.0,-0.6070971391529669,3.980248608769736,-0.0094871362807512,0.0098756956151322,0.2450292640944772,0.0098756956151322,0.9980248608769736,-0.0008261909077895,0.0084152920770774,0.0049707359055255,1.952556128654921,0.291614156689771,1.353713768115942,0.3900536526245176,0.4175754315614455,1.9151819017537464,0.0108695652173913,5.875267115969425e-05,0.3333333333333333,1,0
ISIC_0009993,234,139,86,35,67,71,219.0,227.0,0.8536450869160996,4.0,4.919878500190416,235.0,203.0,32.0,-0.0711506413476878,1.7042039257042785,0.558073818600238,0.1219516789567225,0.6751421731857823,0.1219516789567225,0.9756096642086556,-0.3829445134964213,0.6765687651172968,0.6751421731857821,2.6962795361825647,0.3085866368715924,4.100167879127029,1.1927100619340414,0.4485285756298402,2.578910987799562,0.09109171745159,0.0182437799279348,0.0123317233583393,1,0
ISIC_0010000,177,154,140,18,31,39,157.0,169.0,0.1083395347979318,6.0,3.183721070655093,180.0,142.0,38.0,0.1497896101300405,4.008936287779764,0.003396169579781,0.0226068665873151,0.1534660719009848,0.0226068665873151,0.9977393133412684,-0.1208184958020549,0.1207822104224013,0.3399484045546827,1.928465511374568,0.3107245704070373,1.2512365509153025,0.3856102377992502,0.421430902321268,1.9410507379126656,0.042908851276632,5.968346353693341e-05,0.1293443184218769,1,0
ISIC_0010011,233,183,162,9,23,33,191.0,208.0,0.9880568164275458,10.0,3.350628326142301,213.0,165.0,48.0,-0.646146206653711,6.938496899556089,-0.3203494498105447,0.0729888574514742,0.8476718736613021,0.0729888574514742,0.9927011142548524,-0.6160092386692761,0.8341616719829406,0.8476718736613024,2.813545424719905,0.3090010663942322,0.8282215261463499,0.2570473316265886,0.4248413643186171,2.7369898916241584,0.2080491597177318,0.0042962208554832,0.1115998521162226,1,0
ISIC_0010016,231,182,41,61,91,86,182.8,205.0,1.088882349102136,9.0,3.785358790909919,218.0,165.0,53.0,-0.6951612752466162,5.393736281199407,-0.0140464405399297,0.1246042032915189,0.7722782802131292,0.1246042032915189,0.9875395796708482,-0.4917232293692464,0.8102622259434974,0.8265243911153755,2.881698945352257,0.3139555588302111,1.1328087744396755,0.3860859422719646,0.4925374963238898,2.626113577101737,0.310828920858257,0.0081280926849442,0.0922886307952471,1,0
ISIC_0010024,238,178,169,13,31,38,183.0,196.0,0.2203901318521308,6.0,3.540624536506291,203.0,168.0,35.0,-0.4530166492699613,4.115119504575761,0.1298855099823294,0.0200607033824182,0.7184777538579393,0.0200607033824182,0.9979939296617582,-0.5981822603769145,0.5071617268446876,0.7636928327179251,2.067327141261628,0.3003450830584925,1.436828354530218,0.8613909296906507,0.3589019245389901,2.1769511576779945,0.0490298739591494,0.0001598360036564,0.2318490684869945,1,0
ISIC_0010029,254,198,174,9,25,38,221.0,245.0,0.8953457820173271,14.0,95.54921489302016,254.0,26.0,228.0,-6.307011477950037,78.13461442475992,-2.831254673818433,0.0635344144335156,0.8553976520061423,0.0616617552574856,0.9993720160752066,-0.6476936569207735,0.8221910372453264,0.8925235672884039,2.6763645787234047,0.3181465004351146,0.0641569107817949,0.021486738398851,0.406639979338843,2.7280257559284267,1.320044729582809,0.0008295931765464,2.8955708644592213,1,0
ISIC_0010034,165,90,79,46,49,37,154.0,160.0,0.0269766302137618,4.0,5.576534882920467,173.0,147.0,26.0,0.4642055730148215,3.986138209748233,-0.0067549163483635,0.0069308951258835,-0.0034802802848331,0.0069308951258835,0.9986138209748232,-0.0005340091185823,0.0058990643898867,0.0034802802848234,1.9073778964838888,0.3012605179812972,1.329680735930736,0.3903950702966209,0.4039358405262771,1.8963220096384164,0.0035195121437004,1.0585891672895172e-05,0.2758620689655172,1,0
ISIC_0010036,157,104,90,20,28,25,147.0,158.0,0.7447825582185222,6.0,10.985453219474666,170.0,107.0,63.0,-1.0394952402879647,7.911006307871528,-0.4990311549543899,0.1971448556883657,0.3954687258249549,0.1971448556883657,0.9802855144311636,-0.1430241716959555,0.4233900809314536,0.5205268012815103,2.445425192754143,0.3369922717075151,0.5590703907462267,0.1963661576362439,0.4917348306112753,2.319093699547511,0.5277497538151624,0.0073745318955793,0.0280601090544502,1,0
ISIC_0010054,190,157,158,9,26,32,176.0,193.0,0.4147092575792022,9.0,6.303727261454008,201.0,136.0,65.0,-1.001182399107804,8.596742366980463,-0.4012696289001882,0.0489043639341258,0.6989890783155973,0.0463533435259625,0.99716829071696,-0.475934444350656,0.5616863573222893,0.724372120400985,2.260109826990643,0.2982402579951625,0.6453688524590164,0.5655406610473914,0.4170009942851492,2.3013866037470616,0.231381172162499,0.0004351408443878,0.2256718247280527,1,0
ISIC_0010067,232,176,189,31,49,59,202.0,233.0,1.3209764810483209,16.0,27.13662269992096,248.0,52.0,196.0,-4.210180336786272,51.4209926478132,-30.063883013710864,0.0791473593047863,0.9545674743756016,0.0759422310996581,0.9987866991711551,-0.7362060270044308,0.9319345588244574,0.9999999999968036,3.155047555665071,0.3081394997856914,0.1733612926470069,0.0455544926727051,0.4148232746881015,3.0495844645145627,2.3834852303569534,0.0017460862218955,2.953131519169255,1,0
ISIC_0010080,135,64,59,57,57,32,161.0,173.0,0.3577425619302009,6.0,3.9925831310608544,190.0,148.0,42.0,0.1617961974554419,4.247270210845081,0.2731142618331845,0.0280749355248984,0.7165979268115762,0.0280749355248984,0.9971925064475102,-0.5035512414423099,0.4956907118205428,0.7165979268115413,2.2627147563512096,0.2918821707773686,1.359072375127421,0.3798421501580185,0.3948224558619321,2.35297931042438,0.0647044606636789,0.0003373281365237,0.1905281152788853,1,0
ISIC_0010081,213,153,148,15,40,40,141.0,166.0,0.8869122761445725,15.0,2.148304991118894,173.0,127.0,46.0,-0.3656596722720175,3.082353469974829,-0.5453675177204902,0.1085642723406365,0.7325847026058189,0.1085642723406365,0.9782871455318728,-0.4494596879951481,0.7302807677560748,0.732584702605819,2.703729518958229,0.3158903691142485,2.08363201911589,0.7502304662777459,0.4866212806313401,2.4685012191353373,0.0707945969633255,0.0152279955989281,0.0332409972299169,1,0
ISIC_0010089,242,216,52,61,78,63,163.0,169.0,-3.203426503814917e-16,4.0,5.1763888279679415,174.0,151.0,23.0,-0.4252847330340885,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.8597929157997992,0.3052105764231329,5.563944530046225,1.912181323002472,0.3624079548508465,1.9828984592437,0.0,0.0,0.0,1,0
ISIC_0010094,79,82,84,91,61,43,174.0,194.0,0.5897508559200606,10.0,3.398146738559244,214.0,156.0,58.0,-0.4954063878153499,3.6286947714237554,-0.3840810028791716,0.1203456681278906,0.5218949791077802,0.1177278670807702,0.9880862547740012,-0.2714093203566052,0.5359462431506986,0.5797317608027284,2.383647921791657,0.3195677331201665,1.4878895663956635,0.4716030428588601,0.4591408725667723,2.302796605530479,0.2723839804347468,0.0029068812695857,0.0456505049311994,1,0
ISIC_0010171,164,128,128,13,33,42,159.0,171.0,0.1467717813300317,7.0,5.892951110847548,189.0,130.0,59.0,-0.7823555297372925,4.038603982577566,0.0130098597653374,0.0230528724803591,0.3410717535216523,0.0230528724803591,0.997694712751964,-0.2567891352040237,0.2473298748776314,0.5328139132975961,1.9490308275579689,0.3191681688651406,1.2149383531483926,0.3723814782199923,0.4251517803998459,1.926529278655129,0.0398153423443916,7.785577678876518e-05,0.2070756968573427,1,0
ISIC_0010174,203,179,130,25,42,48,159.0,181.0,1.211765731918507,10.0,9.476655590462808,189.0,107.0,82.0,-2.0406593124565644,11.376097408026755,-0.4582394819187589,0.1242422658862876,0.8166071236232835,0.1142461478738652,0.9928680335010258,-0.565769278113224,0.8626328632211557,0.8442385777326011,3.013103981585481,0.3136884661117717,0.4943486590038314,0.1754679951713368,0.404332076146748,3.0175482368339552,0.595445688701209,0.0046850965599245,0.1532609473809807,1,0
ISIC_0010194,199,189,161,51,73,83,129.0,173.0,1.4562405924851116,27.0,2.0084722790487555,178.0,113.0,65.0,-0.2327328406027147,7.36526492765517,-0.3920721520448845,0.1276265778676424,0.8491613805234087,0.1276265778676424,0.9924925542430798,-0.5819956118082362,0.8979926827809721,0.8939119080744734,3.3289591928956224,0.2999114283825765,0.9396341463414634,0.3020695239435269,0.4443253037358636,3.234456827094583,0.5526445661451962,0.0073450793814567,0.1118877380554627,1,0
ISIC_0010207,190,84,72,20,32,32,149.0,164.0,0.6159102094987201,8.0,7.5274918799440815,188.0,114.0,74.0,-0.3890423262835936,8.335607008380471,-0.4503345613823685,0.1553648144651118,0.3634752928843653,0.1392268986246184,0.9911456800168844,-0.1747755428003142,0.4064968348900776,0.4235947886972329,2.283882833123955,0.3399823254639565,0.5164247815230961,0.1838866155949319,0.4772530294302894,2.225404952488878,0.5631229822950585,0.0017995656842121,0.1975820590611803,1,0
ISIC_0010225,225,123,64,43,63,72,145.0,154.0,0.9952680809879382,5.0,4.500073738690095,161.0,130.0,31.0,-0.5581911084658823,2.510764587487331,-0.1115980670547204,0.3220215700705067,0.3459197989178468,0.3220215700705067,0.9355956859858988,-0.0911547429193727,0.4001080954785625,0.3459197989178469,2.649313547661316,0.3603988423036526,2.17886345053148,0.7889684789131203,0.5526249337137951,2.343618998974991,0.2265427761312376,0.0562215651560358,0.0072241285894888,1,0
ISIC_0010231,226,173,217,16,40,50,202.0,225.0,0.7789889101165741,15.0,2.0151137577599725,229.0,189.0,40.0,-0.3753324282714111,4.364378300298311,0.2053016911656415,0.0981187732509274,0.6819206068885032,0.0981187732509274,0.9901881226749072,-0.421010538602634,0.6845542317138159,0.7558367618767584,2.516106620890283,0.326641637497334,1.2099948875255624,0.3952681956599964,0.4439548076674138,2.52007951290109,0.195347891110161,0.0033398820138194,0.0396545452316042,1,0
ISIC_0010240,172,117,75,24,28,23,146.0,160.0,0.7993859695358405,7.0,8.492404871404961,207.0,129.0,78.0,0.3671692255621748,3.225410383483808,-0.4755588932753423,0.1878058152085232,0.5058013657091114,0.1777190436506867,0.98919387726294,-0.2407739524266301,0.5612669168228559,0.5413966012481095,2.579270102141128,0.3208598077673467,1.7890060333210829,0.5896465510070469,0.474159170620006,2.467469467930554,1.0394147339836712,0.0035958725559367,0.0721937678283338,1,0
ISIC_0010241,231,196,157,11,30,40,177.0,184.0,0.1112727022920273,4.0,5.660377040273598,190.0,159.0,31.0,-0.620347260751776,3.934761230567797,-0.0621599172149925,0.0245097914634083,0.2444460609788359,0.0245097914634083,0.9950980417073184,-0.120764149815089,0.1599785798536988,0.2486011856325035,1.9162402760840505,0.3101252111047971,1.2554693013408609,0.4032973848598452,0.422041531316277,1.9132506049516549,0.0134120959873777,0.0001974884731959,0.1043478260869565,1,0
ISIC_0010251,219,44,37,81,85,60,148.4,169.0,0.7071510931517322,10.0,3.167113056838286,182.0,135.0,47.0,0.1048472305969125,3.5055697441925764,-0.4353642330131606,0.1348939770033863,0.4954405123359878,0.1348939770033863,0.9865106022996613,-0.2235994422274115,0.5001215625179052,0.5154987172464361,2.44002776787017,0.3242885112381549,1.4609144542772865,0.480467094225356,0.4987143213422657,2.310792965209703,0.283416700033243,0.00390349507507,0.1031712210523041,1,0
ISIC_0010265,227,151,114,45,54,54,150.0,162.0,0.3785119103761081,5.25,3.1520023881235124,173.0,141.0,32.0,0.2346630780476,3.6976734015159054,-0.2613787607245317,0.0995697394179367,0.3649525254860803,0.0995697394179367,0.9800860521164126,-0.1461617231064138,0.3259530141756862,0.3649525254860743,2.152396416299505,0.3234273447871026,1.2988227146814404,0.4333081617318481,0.4587088136575158,2.0865686135338235,0.0607855794538102,0.0042370302699826,0.0222345747637576,1,0
ISIC_0010267,229,186,160,19,37,48,187.0,223.0,1.2570422148918623,19.0,2.349373134294427,231.0,170.0,61.0,-0.3084644054680907,8.176102794263397,-0.1596114363645786,0.072385804391773,0.8839898685653896,0.072385804391773,0.9957420115063664,-0.6705013185980615,0.8919784054556688,0.8983375139311487,3.1062312652883914,0.2980734382131064,0.7597645005757052,0.2984775316338912,0.4200224323025156,3.117095431839562,0.304310037496759,0.002675021827856,0.1788054453113705,1,0
ISIC_0010329,149,104,83,52,47,44,189.0,241.0,1.9183802376029688,31.0,14.389057565304611,247.0,12.0,235.0,-3.043754557880507,81.7631955047806,-67.02169487396492,0.037023075944305,0.9881277145913212,0.037023075944305,0.9996334348916404,-0.8812351007479247,0.9781419491020338,0.9999999999995944,3.63512720674336,0.3143906575913356,0.1068246571819523,0.0348923390557009,0.4435592455799409,3.3886384998172723,1.530062137720937,0.0016071477320016,14.831231532801606,1,0
ISIC_0010350,225,76,57,67,86,63,180.0,192.0,0.0538480630679099,6.0,9.009777811400053,197.0,143.0,54.0,-0.8166665398629429,8.965385210513032,-0.0259195139958257,0.0120761024376882,0.1626186090310139,0.0095635396236178,0.9989083541938036,-0.1250955535467592,0.0667494498553781,0.1696482431370945,1.931536213027852,0.3029168956694009,0.5807308264287232,0.1712684893610998,0.413653130792429,1.8875707178088683,0.0311104243112495,2.101090056825032e-05,0.7668774819826445,1,0
ISIC_0010358,228,173,66,55,74,83,173.0,205.0,1.395438794341189,20.0,14.469058269514395,212.0,49.0,163.0,-2.0454093667426125,51.34576069185445,-2.566586601119772,0.172521590099715,0.8142930820224562,0.1592543018324268,0.9973761201697486,-0.5132770780509837,0.8695705268686341,0.9596578554632526,3.156033043728109,0.3238414274892686,0.0919716813330836,0.0304254862467676,0.4864060022431063,2.9416703086912057,3.5332829246604525,0.0025129121396031,1.2025578380534503,1,0
ISIC_0010360,200,180,166,26,50,65,183.0,196.0,0.2597610550507016,7.0,13.89462836302438,205.0,147.0,58.0,-1.983467458862625,9.149445256134976,0.0393108051945469,0.038873542178427,0.4622786116856119,0.038873542178427,0.9977133210483278,-0.3297496668453769,0.3627671209766469,0.7889966516207509,2.084385101979165,0.3120165758299176,0.5620059656972409,0.1700286432097613,0.4071555881331739,2.1309970372231017,0.2112915723613563,0.0001787940956768,0.3063716960808683,1,0
ISIC_0010364,197,106,65,36,49,41,160.0,170.0,0.1136086653554664,5.0,7.804510438070051,190.0,130.0,60.0,-0.2386147040276555,4.018324879625491,0.0167236929565446,0.008304356315968,0.1208188318381491,0.008304356315968,0.9991695643684032,-0.0775942158239927,0.0638981823342257,0.1261323876739486,2.020606828072596,0.2932148476196026,1.3666666666666667,0.3883350600902274,0.4118417119580039,2.0228914278592987,0.0284845805456492,3.822443130638394e-05,0.3711311589174185,1,0
ISIC_0010372,199,147,107,25,34,34,134.0,144.0,0.1866973633150211,4.0,11.706801594894008,186.0,117.0,69.0,0.6079340316396348,4.028099403476743,0.0374681106633286,0.0333744654522063,0.2571741023504347,0.0290896928747508,0.99811240978359,-0.2912403233028983,0.3097576490161071,0.5756860486019701,2.023631933371102,0.3027512345679012,1.2787847222222222,0.3959435453834006,0.4421437086974741,2.0132916688611058,0.1475019802292846,9.77251943301326e-05,0.2919410977242302,1,0
ISIC_0010379,178,134,111,11,28,23,135.0,171.70000000000005,1.0913646570652986,18.0,2.514104334757011,192.0,117.0,75.0,-0.5797623518103047,7.524359420459917,-0.6150853275357491,0.0963589908280898,0.8350382486352373,0.0886270320652032,0.9944682704000456,-0.6145106484446047,0.8684024181994072,0.9061709057449214,2.9248102508913827,0.3050509111548748,0.8158907624633431,0.2617248581819392,0.4462137478479648,2.739724086570509,0.3498520850973157,0.0025181852027993,0.1662162421175704,1,0
ISIC_0010441,156,112,88,17,29,34,119.0,145.0,0.9786022174314566,18.0,2.048860347602777,155.0,103.0,52.0,0.1504893962136853,2.930525227774864,-0.3527445807323371,0.105373669851939,0.7875325756541335,0.105373669851939,0.9894626330148062,-0.5503471249814447,0.7837821272995573,0.8278031918981654,2.738361750388377,0.3137654702923943,2.347579219366245,0.9322996183838488,0.4487418357527487,2.659596227921976,0.2515166524050217,0.0052382529153145,0.112104757066997,1,0
ISIC_0010466,210,162,131,23,35,36,164.0,174.0,0.4706567873997704,6.0,4.3505812087737326,183.0,142.0,41.0,-0.2399761123115033,4.333350157672346,0.2580406375902675,0.0825285862308213,0.3939400109486095,0.0825285862308213,0.9917471413769178,-0.1683998440303989,0.3446592589369761,0.3939400109486026,2.25788877061039,0.3066032235939643,1.1991769547325102,0.3681545713651239,0.4428088515812525,2.287317309240516,0.2472017113734372,0.0018364792375823,0.0685420297070782,1,0
ISIC_0010468,172,117,95,21,37,32,158.0,170.0,0.1673302041820744,5.0,4.446275503775993,181.0,139.0,42.0,-0.0690971926485687,4.031098410357259,0.0278358415276785,0.0186655714639742,0.5892905179785621,0.0186655714639742,0.9981334428536024,-0.4384579654312884,0.3632673470835688,0.7144432587795471,2.0723024517390853,0.2962000067736065,1.3647455867082037,0.3949189796508892,0.410598271094526,2.0532446992604605,0.0352918996547422,7.929403738658714e-05,0.2464579638523005,1,0
ISIC_0010476,168,152,117,16,29,38,149.0,159.0,0.4823629402068063,5.0,2.968300960265121,166.0,137.0,29.0,-0.1008046497584966,3.675446425056812,-0.4654512365511456,0.044639744002148,0.7497448268523857,0.044639744002148,0.9910720511995704,-0.5161586411041605,0.615323424447071,0.749744826852379,2.346607316178645,0.3073638269282451,1.6081967213114754,0.4941144595583097,0.4150678776160455,2.323342410147228,0.031293594911762,0.0030518151915799,0.040133779264214,1,0
ISIC_0010587,199,47,48,76,71,57,175.0,184.0,0.3517449419358258,4.0,5.414698145889567,195.0,160.0,35.0,-0.369389185743645,3.798815336454447,-0.2505054554174182,0.0513040467681831,0.5163442323671739,0.0513040467681831,0.9897391906463632,-0.2951800313367132,0.3992919823337366,0.5163442323671589,2.222190189586394,0.2985184502027332,1.447141560798548,0.4599504258188323,0.4615180847893511,2.1166064126645625,0.0425204462435894,0.0025164857817283,0.0446096654275093,1,0
ISIC_0010591,181,117,86,19,29,24,154.10000000000002,168.0,0.2467957434832928,6.0,4.232916962965158,182.0,136.0,46.0,-0.2990534233344917,3.849559874008365,-0.2127935076085495,0.0388240258280906,0.5549970659545828,0.0388240258280906,0.996117597417191,-0.3323122520616534,0.4027491004448832,0.5657412411004228,2.106751780278864,0.2997394246416912,1.4192925089179549,0.4197781759583379,0.4370390049510929,2.047983852436227,0.0838656259563496,0.0002740712168359,0.1086076763305486,1,0
ISIC_0010596,188,176,108,44,65,63,171.0,187.0,0.8537270996634778,9.0,48.46220008514885,198.0,76.0,122.0,-4.423182774089777,22.47160337445561,-0.7688058287540471,0.1369196011105824,0.6725387164427666,0.122426847487394,0.9950057705693528,-0.4094687407561569,0.7035415361868399,0.7488459315132621,2.5745492852387364,0.3321118626636604,0.202066037735849,0.0668095799712409,0.4486493659256294,2.5003251077372983,1.0071487600665876,0.0030298885433389,0.3638920892373529,1,0
ISIC_0010597,119,91,97,66,50,38,185.0,194.0,0.177016796106549,4.0,8.55742300634804,224.0,169.0,55.0,1.0090222600042364,4.09310614040267,0.0655102181505946,0.0348484580212989,0.2638695568110028,0.0348484580212989,0.99651515419787,-0.1343818793204257,0.2063642764216199,0.4223902436546934,2.0145109685880755,0.3063703906078061,1.2563973063973064,0.3767973305877384,0.4286541781545517,2.004980862343104,0.0926009542815661,0.0001978178957065,0.0956330007455465,1,0
ISIC_0010852,231,54,24,81,110,94,168.0,177.0,0.8770930303374881,5.0,33.34880465480871,182.0,126.0,56.0,-3.292488531044534,5.365759770889488,0.4272086075706984,0.2036640835579515,0.5073843769628575,0.2036640835579515,0.9796335916442048,-0.2124677748771543,0.5438627479449988,0.5073843769628577,2.568997781498954,0.3417832812676427,0.9099522835719156,0.298245316844914,0.4705438220589735,2.4440674734288605,0.5875886728326934,0.0100637716516085,0.0473166954553576,1,0
ISIC_0010860,164,98,52,36,44,38,171.0,180.0,0.8744471931886071,4.0,5.343670542507981,187.0,157.0,30.0,-0.8284498950029785,3.0200943349008003,-0.4215782834296548,0.2004322558828843,0.5086631792384979,0.2004322558828843,0.9599135488234232,-0.2160700124682696,0.5446284634960968,0.5086631792384979,2.590557775645,0.3400558756341037,1.8386252616887648,0.6448434513901644,0.5185837371838433,2.368782604942393,0.1334579180442002,0.0277357558304602,0.0104547830632514,1,0
ISIC_0010862,223,225,211,15,33,49,200.0,218.0,0.4862193879097853,11.0,2.922458083774289,226.0,184.0,42.0,-0.2010213937655552,3.7151728960271417,-0.3605441979041551,0.0672772673055848,0.5846489345769503,0.0672772673055848,0.9932722732694416,-0.333347676880603,0.4965324849793797,0.5982527405037038,2.32889971281456,0.3046461349947535,1.5570043463724506,0.6461354863876145,0.4153507244621417,2.381507845244561,0.172875345774801,0.00138525311359,0.1004909773050931,1,0
ISIC_0010863,151,111,98,34,30,22,161.0,175.0,0.5672901366467634,7.0,4.3654354717553305,189.0,134.0,55.0,-0.1255674227047745,4.570039571772118,0.472053522812454,0.0747881689991802,0.6435513441457915,0.0747881689991802,0.992521183100082,-0.3799835664444875,0.5708007572571019,0.6435513441457881,2.4601181174832405,0.3004583776589182,1.2473295083496594,0.3554377988817969,0.4306698750903939,2.403677162143929,0.214390316365193,0.0020332010994131,0.0371655832969958,1,0
ISIC_0011095,183,161,24,47,78,79,160.0,182.0,1.3810154742645522,10.0,13.550442594427176,187.0,58.0,129.0,-2.935580199153839,29.02093852093852,-3.840418616579904,0.1598032900116233,0.843754808266396,0.1388809253392586,0.9957950084216975,-0.5642604377551372,0.8796340926395019,0.9127762995061508,3.125415497773297,0.3251410872070098,0.1694833811885495,0.0573439774663833,0.4605313241580022,3.048155860007194,1.788463894226676,0.0033054852877628,0.7277981441570052,1,0
ISIC_0011099,192,132,132,37,52,50,129.3,174.0,1.6001788261787968,29.0,2.293977076828758,201.0,93.0,108.0,-0.3173336398732044,13.19577675992254,-0.270608150647649,0.1642042865472434,0.8524777673320162,0.1410393522147963,0.9957712897611632,-0.6088259122587693,0.9273963781748026,0.9334520199372164,3.332990852587257,0.3312519716566769,0.4035816912972085,0.1340834998737404,0.4540397041169409,3.223266594043166,1.3803131247716676,0.003313452432786,0.2787099753694581,1,0
ISIC_0011112,82,72,84,88,67,57,173.0,210.0,1.453103642677093,17.0,3.232645677202834,231.0,128.0,103.0,-0.6759553230622528,10.662978171062354,-0.6379126853660414,0.0514052419533201,0.9419656644230674,0.0514052419533201,0.9980228753094876,-0.7817300026148416,0.9450456003435465,0.96019083054602,3.2789053422300154,0.3068712594254656,0.6013885952548743,0.2178866151896669,0.3858918341054247,3.324889372481323,0.4034313768236261,0.0017393082457042,0.3500851538642237,1,0
ISIC_0011118,226,204,142,14,37,54,138.0,146.0,0.0233390730797347,4.0,2.945546833109258,151.0,132.0,19.0,0.0668664328156852,1.0013888888888889,0.0013658264746227,0.0013888888888888,0.7493036211699164,0.0013888888888888,0.9997222222222222,-0.0001011486817487,0.0011812495555652,0.0006963788300835,1.9686854363763668,0.2856194049893008,5.778179741051028,1.6562877295740748,0.3903082788483102,2.0099175213269582,0.0015232292460015,3.4723889680069577e-06,1.0,1,0
ISIC_0011121,254,254,133,33,53,62,227.0,255.0,1.2928962342385653,21.25,3.081288356469007,255.0,195.0,60.0,-1.0164717086548447,12.453834377502472,-1.2714881223505703,0.0208058551980781,0.9659551518297008,0.0208058551980781,0.9987761261648188,-0.8835203006803775,0.9344528662162144,0.9999999999998872,3.0316435296203195,0.3251059244648988,0.4218453228869895,0.1362556422064464,0.4666767265228107,2.830860994301041,0.1050724814052589,0.0008856758671657,3.381843381843382,1,0
ISIC_0011126,242,97,214,77,78,65,180.0,236.0,2.0323461221004573,33.0,8.541729821394613,239.0,60.0,179.0,-2.114909941261425,47.95868022181941,-26.47162062604053,0.0560981522933451,0.9805693776031634,0.047488028503665,0.9991557828187084,-0.8626216901958956,0.982097287403251,0.99999999999956,3.841134889759738,0.314905172270947,0.1446539868861297,0.0476575704083021,0.4227403163034108,3.810176129394432,1.11311937985396,0.0020651963952597,3.616377382368024,1,0
ISIC_0011130,221,166,110,22,29,30,149.0,158.0,0.5742334190296695,4.0,4.065525122270841,164.0,136.0,28.0,-0.4195810533670115,3.5566787580581325,-0.4351917259968908,0.1053199103794785,0.5345586708935628,0.1053199103794785,0.9789360179241042,-0.2749345266455137,0.4955023968838709,0.5345586708935604,2.3576866572221946,0.3233049304091566,1.4788205980066444,0.4924796129577528,0.4812878740058073,2.213375112398112,0.0816841609548091,0.0097886082556152,0.0199667221297836,1,0
ISIC_0011132,151,135,143,24,43,54,141.0,154.0,1.0969245263168372,8.0,23.298381765950165,194.0,93.0,101.0,-2.760846995232455,11.805640845728842,-0.3769741991784541,0.0987748948697615,0.8259364432046689,0.0987748948697615,0.9962009655819322,-0.5748333641910579,0.8400887952809207,0.999999999995582,2.9411243042020963,0.3092513888888888,0.4743895833333332,0.1400220022696404,0.4398559466051475,2.799529315239472,0.7838242179265412,0.0019332260030864,0.311715481171548,1,0
ISIC_0011135,68,26,23,61,31,17,135.0,161.0,1.195402106509602,12.0,5.504868581818632,184.0,91.0,93.0,-1.003210606564844,12.573863636363637,-0.6123651828042816,0.1780681818181818,0.7143937695313619,0.1755681818181818,0.993171117675428,-0.3956423419817451,0.7709348786573572,0.7213836136642866,3.0014647172854443,0.3179282152555889,0.4047061107228822,0.1294687792788472,0.4729381171295534,2.814804425321679,1.3303577718257744,0.0038368164150347,0.1527453461819124,1,0
ISIC_0011136,215,174,120,17,31,36,163.0,187.0,1.1038692594631887,11.0,4.030939726647992,194.0,135.0,59.0,-0.5663181592032542,6.309758706260023,-0.0979963967250108,0.0701927403077566,0.8681016140638086,0.0701927403077566,0.9929807259692244,-0.6490721852900081,0.862676165737184,0.9062628027631948,2.9694107003144987,0.3033021563238554,0.9795588377256492,0.2936685542396826,0.41025494276795,2.9219517773505546,0.1854506820444094,0.0048787965146461,0.1158284082656551,1,0
